year,zcta,total_population,median_age,median_household_income,per_capita_income,total_housing_units,owner_occupied_units,renter_occupied_units,homeownership_rate,median_home_value,median_gross_rent,rent_as_pct_of_income
2023,37075,72541,40.4,97597,46835,29600,20505,7523,73.16,403400,1552,28.2
2023,37076,38124,38.0,74555,42264,19235,9890,7937,55.48,348300,1438,31.2
2023,37078,881,48.8,62625,26440,356,161,109,59.63,265800,1696,34.1
2023,37079,2770,38.8,83875,31719,1107,798,154,83.82,146900,730,16.3
2023,37080,7061,49.4,78151,41979,3322,2596,489,84.15,325600,1123,29.2
2023,37082,5564,42.4,95301,42910,2298,1874,372,83.44,358200,1275,19.5
2023,37083,16887,39.0,60215,27334,6958,4480,1654,73.04,231400,821,24.5
2023,37085,6102,39.8,123469,44515,2263,1909,71,96.41,411800,-666666666,-666666666.0
2023,37086,37786,32.3,79285,31176,13282,8773,3778,69.90,268700,1716,32.6
2023,37087,55235,38.3,80978,40126,21800,14362,5917,70.82,359900,1134,28.7
2023,37090,17929,39.3,85048,40517,7665,4955,2034,70.90,392800,1410,27.8
2023,37091,23991,38.9,61887,35298,9963,6556,2368,73.46,230700,885,24.3
2023,37095,1840,43.9,50278,28993,929,531,261,67.05,196500,941,51.0
2023,37096,5851,41.8,51076,23616,3330,1501,542,73.47,107600,732,28.3
2023,37097,2118,50.8,53235,34063,1266,693,171,80.21,135800,813,23.4
2023,37098,5933,35.2,53902,32989,2288,1416,756,65.19,202300,845,36.3
2023,37101,6888,42.9,72669,28746,2640,1908,367,83.87,208700,775,24.2
2023,37110,33772,39.9,53135,28931,15079,9202,3965,69.89,178900,767,27.9
2023,37115,41303,38.3,53034,30044,19845,8403,10218,45.13,271100,1263,32.9
2023,37118,1087,50.2,86447,33241,484,382,58,86.82,456300,-666666666,-666666666.0
2023,37122,66348,40.3,109306,52781,25608,19247,4452,81.21,451800,1840,29.4
2023,37127,22029,33.8,85947,33905,7710,5468,1811,75.12,329300,1274,28.6
2023,37128,77016,32.2,89069,39059,29190,18043,9564,65.36,364100,1514,30.0
2023,37129,60615,38.5,89772,42881,24548,15363,7152,68.23,371100,1597,28.5
2023,37130,57768,33.0,60389,36156,25838,11274,11891,48.67,347100,1157,31.6
2023,37132,2698,19.4,-666666666,5509,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37134,2922,39.3,80343,31491,1305,809,137,85.52,141900,840,21.3
2023,37135,23231,38.8,146028,58550,7818,7144,445,94.14,629100,2217,20.5
2023,37137,1999,55.9,43239,29120,1129,826,133,86.13,139400,783,19.0
2023,37138,22539,44.1,87450,48009,9905,7512,1944,79.44,347500,1427,29.1
2023,37140,1493,38.2,59550,12919,173,93,0,100.00,-666666666,-666666666,-666666666.0
2023,37141,1519,43.3,70625,32092,598,471,92,83.66,236300,1335,32.1
2023,37142,1734,52.1,73056,47310,823,677,53,92.74,199100,1259,14.9
2023,37143,4149,41.0,93212,46571,1639,1367,154,89.88,342300,1238,41.7
2023,37144,2941,46.6,66016,42934,1474,1166,225,83.82,212000,890,33.2
2023,37145,2418,45.1,65125,36949,1130,882,133,86.90,171600,885,51.0
2023,37146,7735,40.8,102988,45243,3078,2540,327,88.59,342800,1497,20.5
2023,37148,25421,36.5,77684,31191,9919,6886,2289,75.05,273200,1082,33.1
2023,37149,2575,42.1,68733,32111,1048,864,82,91.33,308300,1039,51.0
2023,37150,4363,39.1,33627,26632,2253,1134,524,68.40,148200,751,33.2
2023,37151,467,49.9,98665,43337,255,169,28,85.79,253800,-666666666,-666666666.0
2023,37153,4894,41.2,90625,41730,1941,1580,227,87.44,408600,944,35.9
2023,37160,36422,35.7,58899,28741,14130,8378,5037,62.45,257700,924,28.8
2023,37165,21,61.9,24375,24348,21,8,8,50.00,137500,-666666666,-666666666.0
2023,37166,15116,42.5,46713,25575,7199,4080,2140,65.59,183600,768,32.2
2023,37167,63660,35.0,79720,34410,23694,13703,9002,60.35,330600,1359,29.0
2023,37171,1552,40.8,116200,32385,472,353,119,74.79,-666666666,1028,28.2
2023,37172,31420,39.6,71103,34103,12253,8066,3560,69.38,282000,1132,27.5
2023,37174,50778,37.4,98775,45914,19631,14165,4849,74.50,450300,1724,25.9
2023,37175,1096,39.7,46971,25525,578,332,47,87.60,107800,-666666666,-666666666.0
2023,37178,2027,45.4,57429,32703,991,794,65,92.43,144300,914,20.0
2023,37179,17411,36.9,124844,54294,5755,4858,768,86.35,501500,2054,33.1
2023,37180,3831,42.5,88581,34505,1431,1240,154,88.95,273800,694,13.0
2023,37181,1520,53.5,64583,31845,748,518,117,81.57,172900,722,27.5
2023,37183,3211,47.8,71597,34468,1405,1137,122,90.31,205200,885,28.4
2023,37184,7224,40.4,73862,32326,2918,2233,474,82.49,288200,944,29.3
2023,37185,9120,45.6,52849,32554,4853,2767,860,76.29,182100,827,27.8
2023,37186,10644,38.2,57133,27741,4168,2457,1165,67.84,193400,970,24.6
2023,37187,8382,38.2,71049,35964,3523,2560,727,77.88,283100,952,22.5
2023,37188,17685,35.8,87412,39858,6815,5229,1500,77.71,305900,1394,27.7
2023,37189,3591,43.0,93577,46079,1571,1241,218,85.06,357700,1082,21.3
2023,37190,9267,38.9,59104,29964,3898,2584,944,73.24,238000,760,25.6
2023,37191,3998,38.9,97174,38422,1717,1308,152,89.59,247400,1117,25.9
2023,37201,1426,34.8,88438,58575,1525,380,446,46.00,391900,1944,27.5
2023,37203,20234,30.7,69671,67767,16422,2553,10654,19.33,519600,1881,34.3
2023,37204,17004,30.3,109341,79304,8095,4004,3400,54.08,832000,1703,25.9
2023,37205,24557,48.4,133068,103909,12612,8073,3612,69.09,890000,1819,34.4
2023,37206,29368,33.0,88605,55147,14323,6769,6515,50.96,529400,1564,28.5
2023,37207,39450,34.1,60102,33872,18698,9741,7577,56.25,332500,1200,32.9
2023,37208,20204,30.7,62682,46918,10793,3105,6272,33.11,417200,1527,31.2
2023,37209,38367,32.5,75810,54970,21421,8743,10793,44.75,495500,1580,31.9
2023,37210,17116,32.2,43343,33694,9201,2208,6085,26.62,334800,1250,29.6
2023,37211,77117,32.1,69936,37433,34650,15051,16680,47.43,374200,1444,31.1
2023,37212,20046,24.1,86461,63340,8306,2846,3965,41.79,928500,1565,30.6
2023,37213,35,23.4,-666666666,51769,12,0,12,0.00,-666666666,-666666666,-666666666.0
2023,37214,30547,37.8,71969,42630,15526,9088,5575,61.98,315000,1567,29.6
2023,37215,22188,44.6,151156,105815,11281,7804,2491,75.80,959100,1870,36.2
2023,37216,18933,34.2,82134,48934,9574,6408,2530,71.69,404100,1507,29.1
2023,37217,31440,33.4,61529,30365,14168,5664,6954,44.89,279400,1313,29.6
2023,37218,15284,39.7,59073,32450,6497,4315,1758,71.05,295400,1368,41.2
2023,37219,2292,32.2,104199,80067,1977,433,1066,28.89,393800,2104,32.2
2023,37220,5483,46.6,156227,97715,2364,2040,237,89.59,746000,1468,26.9
2023,37221,41811,39.5,99083,57291,20323,13316,5609,70.36,432900,1778,31.8
2023,37228,2351,27.8,73708,44165,1688,16,1521,1.04,-666666666,1347,23.1
2023,37232,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37238,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37301,1319,49.2,32574,26592,653,488,45,91.56,130800,895,33.4
2023,37302,5253,44.6,103578,58503,2139,1518,523,74.38,371600,950,19.1
2023,37303,25226,42.1,60874,32025,11460,7068,3243,68.55,196800,815,25.0
2023,37305,913,46.6,47375,22695,472,328,5,98.50,78500,-666666666,-666666666.0
2023,37306,1891,51.9,55707,30659,1146,792,115,87.32,225700,-666666666,34.8
2023,37307,5340,40.7,74953,37088,2391,1662,348,82.69,187800,683,25.9
2023,37308,2957,37.3,69398,33788,1390,959,171,84.87,238200,744,13.8
2023,37309,2054,52.1,63245,27168,1005,748,157,82.65,159000,904,38.4
2023,37310,3824,49.8,76401,31299,1736,1161,296,79.68,223000,848,27.0
2023,37311,31043,33.6,46827,24518,12942,5355,6286,46.00,205800,890,29.1
2023,37312,36894,40.6,75369,39112,15023,10100,4112,71.07,270500,1080,28.8
2023,37313,1487,48.7,40919,22491,692,575,35,94.26,151600,575,20.4
2023,37315,1740,19.9,-666666666,3576,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37316,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37317,2576,47.8,73032,39753,1371,927,174,84.20,117500,659,40.8
2023,37318,2245,35.0,41484,20965,807,481,292,62.23,132200,715,28.2
2023,37321,20670,38.7,59182,27028,8947,5577,2375,70.13,168000,819,23.5
2023,37322,8509,45.5,53965,28307,3749,2429,982,71.21,184800,821,24.2
2023,37323,30764,41.7,67538,32304,12841,9316,2518,78.72,213900,908,26.3
2023,37324,5168,39.8,44563,28449,2542,1328,921,59.05,207700,844,33.6
2023,37325,1952,48.9,64659,29682,870,665,78,89.50,163100,-666666666,-666666666.0
2023,37326,423,57.5,-666666666,27533,269,103,114,47.47,105400,527,51.0
2023,37327,12424,42.6,51862,26474,5319,3422,1253,73.20,217600,843,38.9
2023,37328,1698,42.4,-666666666,30288,728,631,51,92.52,141600,815,34.3
2023,37329,6491,40.5,64900,30635,2650,1984,456,81.31,161800,763,26.2
2023,37330,7279,46.0,62727,33033,3357,2485,347,87.75,192000,846,31.5
2023,37331,7653,42.9,56484,28069,3721,2305,680,77.22,171000,837,37.4
2023,37332,2123,38.0,46341,25587,1101,861,77,91.79,188500,1192,27.4
2023,37333,531,40.8,24853,18112,287,163,75,68.49,114600,-666666666,-666666666.0
2023,37334,24168,39.7,62262,32751,10251,6823,2636,72.13,207800,790,21.5
2023,37335,2616,49.7,64425,42609,1351,1055,102,91.18,209100,662,33.1
2023,37336,4908,46.2,64276,29283,2005,1691,178,90.48,216100,1089,18.2
2023,37337,1276,57.2,44940,29320,705,404,134,75.09,164300,-666666666,-666666666.0
2023,37338,2991,47.2,38111,27970,1315,842,342,71.11,121900,750,31.3
2023,37339,1499,42.5,50896,23356,658,459,59,88.61,145400,1059,31.2
2023,37340,206,63.8,-666666666,46098,205,118,14,89.39,-666666666,-666666666,-666666666.0
2023,37341,14966,42.5,93114,39782,6034,4827,941,83.69,264300,1229,26.8
2023,37342,3759,42.3,65471,29555,1644,1227,255,82.79,223900,-666666666,33.9
2023,37343,44572,43.1,79177,45044,19031,13885,3976,77.74,275300,1258,27.8
2023,37345,2635,42.8,49918,28887,1055,848,167,83.55,182600,1087,14.3
2023,37347,8555,39.1,57854,29857,3996,2745,670,80.38,141600,798,28.4
2023,37348,876,52.0,45882,34256,512,358,76,82.49,278500,-666666666,-666666666.0
2023,37350,2112,49.0,195063,116900,864,747,56,93.03,761600,1465,21.3
2023,37351,295,35.6,38965,39373,281,183,24,88.41,170100,-666666666,-666666666.0
2023,37352,3089,42.0,66434,32950,1493,947,310,75.34,252600,702,27.4
2023,37353,4703,51.2,66186,49233,2081,1648,314,84.00,221000,976,33.8
2023,37354,17421,41.8,53547,27129,7370,5049,1855,73.13,209100,796,26.3
2023,37355,29810,38.7,62943,29074,12288,8109,3161,71.95,238000,908,27.1
2023,37356,2324,50.1,53792,30477,1372,659,293,69.22,278900,745,25.9
2023,37357,5751,33.6,55441,25899,2300,1561,513,75.27,167800,781,25.1
2023,37359,1044,44.8,75357,39529,504,356,114,75.74,234100,928,19.7
2023,37360,1792,49.7,81957,44825,841,558,178,75.82,241700,795,18.0
2023,37361,2205,51.9,79167,35837,1137,803,125,86.53,116100,745,18.3
2023,37362,3409,43.1,49432,23572,1553,1243,108,92.01,116600,717,26.9
2023,37363,40830,43.6,94873,47668,16584,12000,3856,75.68,349600,1495,32.2
2023,37365,1729,46.2,50962,18444,662,510,44,92.06,97600,552,9.0
2023,37366,1041,39.6,60050,31068,440,350,41,89.51,160600,956,17.8
2023,37367,11736,44.3,54696,23988,4550,2965,793,78.90,170400,781,24.6
2023,37369,489,59.2,52727,39872,401,208,32,86.67,118000,-666666666,-666666666.0
2023,37370,5244,46.1,49694,31697,2066,1669,330,83.49,208000,721,46.6
2023,37373,2949,48.9,59306,33376,1142,913,145,86.29,295800,1072,35.8
2023,37374,1832,30.6,57740,23577,792,570,79,87.83,239600,722,44.3
2023,37375,3997,24.9,78538,32566,1282,902,160,84.93,323700,1238,24.6
2023,37376,342,48.5,2499,16837,284,61,128,32.28,87700,-666666666,-666666666.0
2023,37377,16819,43.7,115959,66141,6726,5382,877,85.99,483800,1389,23.7
2023,37379,29002,45.3,85525,41191,12089,8897,2204,80.15,277600,988,24.2
2023,37380,6604,44.2,53160,26801,2906,1909,661,74.28,185000,921,35.2
2023,37381,10170,48.4,57553,30053,5004,3176,848,78.93,208600,761,44.6
2023,37383,326,20.8,-666666666,2804,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37385,8610,41.7,59824,25378,4251,2545,499,83.61,189500,575,41.1
2023,37387,3982,40.0,57188,27024,1807,1216,330,78.65,123200,393,31.7
2023,37388,27340,40.3,59892,31340,11871,7444,3440,68.39,230900,856,25.6
2023,37391,1699,42.9,40734,28335,850,508,113,81.80,185300,-666666666,14.6
2023,37394,99,67.3,48750,28348,59,42,2,95.45,264300,-666666666,-666666666.0
2023,37396,64,80.3,-666666666,30984,77,48,0,100.00,-666666666,-666666666,-666666666.0
2023,37397,10044,47.0,55776,27304,4709,3074,888,77.59,160700,754,25.9
2023,37398,15712,44.1,63542,37455,7772,5020,1516,76.81,225200,879,26.0
2023,37402,4203,39.9,28829,39200,3207,140,2491,5.32,460000,673,29.3
2023,37403,6560,21.4,65750,33556,2394,446,1519,22.70,444000,1253,24.6
2023,37404,13883,34.7,53585,30215,5887,2601,2248,53.64,235300,999,26.8
2023,37405,18535,36.0,77850,65829,9959,4205,4437,48.66,416900,1276,24.5
2023,37406,12867,35.9,42993,24167,5894,2461,2755,47.18,150300,944,32.7
2023,37407,10164,26.2,33785,14503,3540,1220,1818,40.16,84600,891,29.2
2023,37408,3029,31.8,91000,72683,1945,508,1038,32.86,460000,1338,25.4
2023,37409,3417,35.1,75076,37348,1719,882,649,57.61,245900,1138,25.0
2023,37410,3673,25.2,22127,13912,1893,334,1135,22.74,133800,695,29.9
2023,37411,18815,38.2,50180,31385,8807,4870,3156,60.68,216800,1031,32.7
2023,37412,21840,36.7,56600,31826,10305,5511,3977,58.08,182600,1120,29.8
2023,37415,23132,37.1,67027,46701,11970,6591,4440,59.75,261900,1240,30.0
2023,37416,14089,38.6,65083,36756,6598,3508,2694,56.56,229600,1086,27.0
2023,37419,6288,46.2,86029,53523,2952,2249,487,82.20,302800,979,29.5
2023,37421,52516,41.1,79958,46783,23978,13464,8736,60.65,299600,1313,28.8
2023,37450,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37601,38622,38.9,49658,31267,18153,9158,7723,54.25,187000,892,28.0
2023,37604,38359,35.6,49351,34823,19334,8502,8904,48.85,231900,950,34.2
2023,37614,2581,19.5,-666666666,12439,51,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37615,22013,44.5,75556,46292,9946,7110,2111,77.11,261200,966,21.2
2023,37616,5638,46.1,68487,27298,2547,1654,497,76.89,189800,786,29.7
2023,37617,14200,47.0,65069,36132,6188,4687,990,82.56,225000,841,24.6
2023,37618,13208,44.3,58413,30039,6250,4311,1183,78.47,174000,880,25.2
2023,37620,38330,44.7,54908,33952,18119,11781,4685,71.55,175500,809,26.5
2023,37640,3343,54.0,47404,32111,2344,1381,257,84.31,154400,674,28.9
2023,37641,9110,44.2,62598,34415,4077,3012,645,82.36,184600,597,16.3
2023,37642,14491,45.2,63963,31058,6989,4947,1008,83.07,178000,923,27.9
2023,37643,33690,46.2,50455,30402,16344,10606,3829,73.47,156200,733,24.3
2023,37645,5504,41.8,71336,34282,2115,1780,231,88.51,179700,804,24.8
2023,37650,13109,42.3,49671,26920,6352,4113,1430,74.20,156000,636,29.6
2023,37656,3566,52.0,65731,38366,1647,1291,154,89.34,231900,830,27.7
2023,37657,839,43.9,71581,28185,450,300,37,89.02,214200,-666666666,-666666666.0
2023,37658,3637,50.2,36853,29427,1839,1260,344,78.55,116100,609,37.0
2023,37659,29247,45.9,69765,37931,12798,9476,2362,80.05,241700,1034,27.1
2023,37660,40114,44.2,46913,33890,20405,11396,6453,63.85,177800,833,28.5
2023,37663,14037,47.9,76122,40693,6679,5221,1024,83.60,224900,886,22.6
2023,37664,28721,45.8,61164,38301,13914,9105,3537,72.02,204900,817,28.2
2023,37665,5156,36.6,46565,22265,2397,1420,556,71.86,110300,937,42.6
2023,37680,594,33.8,45942,30394,336,200,67,74.91,367100,-666666666,-666666666.0
2023,37681,6031,49.7,60685,34646,2709,2126,381,84.80,169800,749,36.1
2023,37682,513,21.2,-666666666,9539,53,53,0,100.00,-666666666,-666666666,-666666666.0
2023,37683,13716,45.2,53908,26944,5870,3898,1126,77.59,175100,628,27.7
2023,37686,9149,45.0,84894,43897,3790,2704,766,77.93,306300,1117,21.0
2023,37687,4379,44.7,45660,25305,2305,1470,185,88.82,148000,730,13.9
2023,37688,1057,51.8,42279,33041,643,492,43,91.96,154400,-666666666,-666666666.0
2023,37690,4720,49.5,70026,34299,1932,1656,233,87.67,221400,867,20.5
2023,37691,532,57.9,-666666666,41276,452,173,115,60.07,283000,-666666666,-666666666.0
2023,37692,4784,51.5,50469,33557,2297,1531,660,69.88,199500,698,37.7
2023,37694,1738,48.5,60125,47297,840,675,47,93.49,166300,675,30.0
2023,37701,9608,35.1,63202,37999,4485,2600,1301,66.65,239600,1101,31.1
2023,37705,5479,41.3,77853,40763,2449,1692,226,88.22,310800,1280,32.3
2023,37708,6248,47.2,45331,30195,3490,2055,726,73.89,161800,621,30.1
2023,37709,3948,39.8,61509,28864,1613,1140,337,77.18,238600,911,33.2
2023,37710,1136,50.7,29646,20643,532,418,83,83.43,82500,671,17.5
2023,37711,5682,47.6,39496,23939,2611,1915,342,84.85,115500,760,37.6
2023,37713,1348,48.2,52500,22951,622,466,50,90.31,136600,821,16.3
2023,37714,4150,47.3,53431,28118,2096,1290,358,78.28,192900,862,26.7
2023,37715,811,58.1,25368,19530,498,314,73,81.14,140000,500,24.3
2023,37716,26361,45.3,61250,34379,11461,7873,2638,74.90,220500,887,26.3
2023,37719,32,63.5,-666666666,16925,53,19,0,100.00,-666666666,-666666666,-666666666.0
2023,37721,14649,41.1,64674,30379,5844,4650,889,83.95,218900,960,24.7
2023,37722,7430,49.0,48221,27339,3591,2264,631,78.20,175500,892,24.6
2023,37723,1307,46.2,59028,32755,717,504,104,82.89,130300,645,24.9
2023,37724,2417,41.9,34694,22468,1351,663,558,54.30,144800,800,49.4
2023,37725,18169,48.0,64983,34835,8606,5273,1581,76.93,235200,932,27.8
2023,37726,2313,33.7,58750,31482,873,704,66,91.43,166500,480,9.0
2023,37727,2026,50.4,50000,25066,985,699,83,89.39,99900,1040,18.3
2023,37729,1266,45.3,41949,22256,646,407,92,81.56,93000,-666666666,-666666666.0
2023,37730,38,57.2,41607,24421,19,19,0,100.00,130200,-666666666,-666666666.0
2023,37731,756,33.8,50078,19909,455,254,34,88.19,-666666666,-666666666,-666666666.0
2023,37732,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37733,0,-666666666.0,-666666666,-666666666,12,0,0,NaN,-666666666,-666666666,-666666666.0
2023,37737,6576,49.7,80377,38774,3032,2160,437,83.17,293900,1029,19.1
2023,37738,5269,43.2,63133,30078,7075,1328,602,68.81,275000,1090,22.5
2023,37742,7568,38.3,87516,37025,2989,2456,249,90.79,270000,1051,22.3
2023,37743,23418,47.3,52802,32423,11203,7307,2191,76.93,195400,729,26.5
2023,37745,21131,42.6,54946,29166,9423,5960,2314,72.03,194400,677,22.3
2023,37748,17021,47.1,58649,30639,8208,5284,1796,74.63,173600,760,31.4
2023,37752,6160,39.4,54618,27665,2772,1627,790,67.31,163800,768,27.8
2023,37753,1075,47.0,51728,28604,506,286,143,66.67,78300,620,9.0
2023,37754,4075,46.1,70475,34336,2038,1468,271,84.42,186900,995,32.4
2023,37755,2980,38.8,46563,20299,1317,810,335,70.74,111300,946,28.5
2023,37756,2980,43.8,33988,24395,1566,815,521,61.00,96300,608,29.8
2023,37757,10515,40.3,63889,32666,4830,2993,1283,70.00,201800,732,26.0
2023,37760,14020,38.0,61626,42465,5798,3163,2103,60.06,233900,844,26.9
2023,37762,2528,49.6,43923,26826,1419,714,522,57.77,151400,428,26.8
2023,37763,16394,49.2,77039,42563,7659,5719,1164,83.09,234000,811,24.7
2023,37764,11507,42.7,69028,29632,4673,3317,1046,76.03,226200,1095,26.1
2023,37765,537,55.5,32000,22645,316,154,46,77.00,95000,-666666666,-666666666.0
2023,37766,17643,45.3,46692,27591,9721,4715,2965,61.39,160500,747,26.5
2023,37769,5673,42.7,51691,28034,2855,1816,701,72.15,192600,700,25.6
2023,37770,3034,44.7,47900,28863,1395,1190,91,92.90,129900,736,41.3
2023,37771,17829,41.1,62338,31663,7573,5087,2059,71.19,236700,946,30.2
2023,37772,14164,47.4,95164,51871,6186,4844,969,83.33,367300,1292,24.4
2023,37774,20989,57.8,83724,47567,10020,7983,1280,86.18,329600,929,24.1
2023,37777,13101,42.6,74357,46134,5995,3868,1550,71.39,297200,814,20.0
2023,37779,3443,42.6,51159,26233,1554,1175,211,84.78,160500,829,27.9
2023,37801,27271,45.3,70814,37157,12254,8042,3220,71.41,268700,1061,24.6
2023,37803,33822,46.3,81006,44148,14525,11010,2476,81.64,312800,1107,31.0
2023,37804,27423,40.3,75794,31863,10569,7503,2372,75.98,224400,1155,27.7
2023,37806,3011,47.6,56076,34552,1461,907,370,71.03,176100,827,18.1
2023,37807,11476,40.8,62040,28518,4998,3249,1001,76.45,185100,868,27.7
2023,37809,2392,44.1,57753,23345,966,447,378,54.18,129400,723,26.1
2023,37810,1991,39.1,32609,19205,941,514,246,67.63,200500,660,24.8
2023,37811,4156,45.4,44880,25600,2233,1451,248,85.40,152300,711,26.0
2023,37813,17479,39.2,47783,24327,7492,4588,2213,67.46,158400,813,23.6
2023,37814,34842,40.3,51083,32357,15287,9026,5038,64.18,192200,859,31.3
2023,37818,5407,47.7,46657,28007,2441,1697,386,81.47,141800,767,19.2
2023,37819,632,34.0,39821,26046,293,170,87,66.15,108300,539,13.3
2023,37820,7743,46.4,62901,30002,3485,2481,544,82.02,193500,853,22.5
2023,37821,22113,43.7,45350,25195,10897,6163,3186,65.92,127800,789,26.8
2023,37825,8583,43.3,51573,32062,4040,2456,1082,69.42,146500,684,21.3
2023,37826,3493,50.4,63922,34356,1760,1327,219,85.83,210900,835,17.6
2023,37828,1348,60.7,74698,50766,791,586,165,78.03,307000,1072,35.2
2023,37829,1939,39.4,87564,30444,853,546,88,86.12,130300,1088,9.0
2023,37830,32519,39.6,70795,39539,15110,8762,4718,65.00,234500,1076,26.9
2023,37840,10402,41.7,60064,35766,4189,3066,930,76.73,185100,630,28.6
2023,37841,10214,39.4,47928,25337,4298,2700,1073,71.56,147300,763,23.3
2023,37843,4385,43.5,66071,37291,2056,1451,423,77.43,164600,788,19.2
2023,37845,116,67.0,25054,17626,119,59,0,100.00,-666666666,-666666666,-666666666.0
2023,37846,4177,42.3,71147,30494,1678,1152,333,77.58,200000,780,19.8
2023,37847,2789,41.5,48333,20939,1182,859,257,76.97,109300,641,19.4
2023,37848,94,48.2,93661,46931,102,39,0,100.00,-666666666,-666666666,-666666666.0
2023,37849,28872,37.6,83400,38809,11465,8622,2178,79.83,263600,1097,34.2
