period_date,state_fips,state_name,state_abbrev,unemployment_rate,unemployment_rate_yoy,total_nonfarm_employment,employment_yoy,gdp_millions,real_gdp_millions,gdp_yoy,rpp_all_items
2020-01-01,19,Iowa,IA,2.7,0.1,1589100,0.05,186328235,186328235,-1.14,90.606
2020-01-01,20,Kansas,KS,3.1,-0.2,1429400,0.73,168056838,168056838,-0.89,92.264
2020-01-01,21,Kentucky,KY,4.1,-0.1,1951800,0.67,206049605,206049605,-2.71,89.084
2020-01-01,22,Louisiana,LA,4.7,0,1991800,-0.22,228951277,228951277,-7.18,91.152
2020-01-01,23,Maine,ME,3.2,0.1,638800,0.79,67410917,67410917,0.98,97.886
2020-01-01,24,Maryland,MD,3.3,-0.3,2792700,0.28,388782771,388782771,-3.41,106.386
2020-01-01,25,Massachusetts,MA,3,-0.2,3734300,1.38,559764997,559764997,-1.16,109.097
2020-01-01,26,Michigan,MI,3.8,-0.4,4448300,0.25,501893842,501893842,-3.68,94.424
2020-01-01,27,Minnesota,MN,3.4,0.1,2993900,0.68,357475563,357475563,-3.28,97.749
2020-01-01,28,Mississippi,MS,5.6,0.2,1160500,0.14,110322805,110322805,-0.8,85.58
2020-01-01,29,Missouri,MO,3.4,0.1,2925900,0.68,315332580,315332580,-1.87,92.157
2020-01-01,30,Montana,MT,3.5,-0.1,488700,1.35,49981446,49981446,-0.56,91.973
2020-01-01,31,Nebraska,NE,3,-0.1,1032200,0.39,126734862,126734862,-0.65,92.81
2020-01-01,32,Nevada,NV,4.2,-0.1,1442400,2.54,166076969,166076969,-5.65,97.188
2020-01-01,33,New Hampshire,NH,2.5,-0.1,687500,0.82,83152633,83152633,-1.52,105.271
2020-01-01,34,New Jersey,NJ,4,0.5,4219600,0.76,597221366,597221366,-3.47,110.712
2020-01-01,35,New Mexico,NM,5.1,0,863300,1.8,97622409,97622409,-2.71,91.807
2020-01-01,36,New York,NY,4.1,0.1,9828000,0.72,1656784776,1656784776,-2.79,110.118
2020-01-01,37,North Carolina,NC,3.8,-0.2,4640100,1.47,564504431,564504431,-0.61,91.345
2020-01-01,38,North Dakota,ND,2.1,-0.3,440500,0.14,55850615,55850615,-5.99,91.814
2020-01-01,39,Ohio,OH,4.4,0,5611000,0.48,655243295,655243295,-2.79,91.932
2020-01-01,40,Oklahoma,OK,3.1,-0.1,1704200,0.18,191560857,191560857,-4.25,89.634
